Scheme name	Locus tag	Description
wgMLST	YER_AA0830AA_03128 (fliL)	flagellar basal body protein FliL
wgMLST	YER_AA0830AA_03129 (fliK)	hypothetical protein
wgMLST	YER_AA0830AA_03130 (fliJ)	flagellar biosynthesis chaperone
wgMLST	YER_AA0830AA_03132 (fliH)	flagellar biosynthesis/type III secretory pathway protein
wgMLST	YER_AA0830AA_03134 (fliF)	flagellar M-ring protein FliF
wgMLST	YER_AA0830AA_03136 (cheR)	chemotaxis protein CheR
wgMLST	YER_AA0830AA_03141 (flhB)	flagellar biosynthesis protein FlhB
wgMLST	YER_AA0830AA_03142 (flhA)	flagellar biosynthesis protein FlhA
wgMLST	YER_AA0830AA_03143	hypothetical protein
wgMLST	YER_AA0830AA_03144	hypothetical protein
wgMLST	YER_AA0830AA_03145 (fliS)	flagellar protein FliS
wgMLST	YER_AA0830AA_03146 (fliD)	flagellar cap protein
wgMLST	YER_AA0830AA_03150	hypothetical protein
wgMLST	YER_AA0830AA_03155 (flhC)	transcriptional activator FlhC
wgMLST	YER_AA0830AA_03157 (fliA)	RNA polymerase sigma factor FliA
wgMLST	YER_AA0830AA_03158 (flgL)	flagellar hook-associated protein 3
wgMLST	YER_AA0830AA_03159 (flgK)	flagellar hook protein FlgK
wgMLST	YER_AA0830AA_03170 (flgA)	flagellar basal body P-ring biosynthesis protein FlgA
wgMLST	YER_AA0830AA_03171 (flgM)	flagellar biosynthesis anti-sigma factor FlgM
wgMLST	YER_AA0830AA_03172 (flgN)	hypothetical protein
wgMLST	YER_AA0830AA_03177 (tsr)	methyl-accepting chemotaxis protein I
wgMLST	YER_AA0830AA_03180	hypothetical protein
wgMLST	YER_AA0830AA_03191	LysR family transcriptional regulator
wgMLST	YER_AA0830AA_03192 (ssuA)	alkanesulfonate transporter substrate-binding subunit
wgMLST	YER_AA0830AA_03193 (ssuC)	ABC transporter permease
wgMLST	YER_AA0830AA_03194	sulfonate ABC transporter ATP-binding protein
wgMLST	YER_AA0830AA_03195	thioredoxin
wgMLST	YER_AA0830AA_03210	hypothetical protein
wgMLST	YER_AA0830AA_03211 (phoN)	acid phosphatase
wgMLST	YER_AA0830AA_03212	hypothetical protein
wgMLST	YER_AA0830AA_03215	hypothetical protein
wgMLST	YER_AA0830AA_03231	Uncharacterised protein
wgMLST	YER_AA0830AA_03255	hypothetical protein
wgMLST	YER_AA0830AA_03430 (evgA)	DNA-binding response regulator
wgMLST	YER_AA0830AA_03431 (evgA)	LuxR family transcriptional regulator
wgMLST	YER_AA0830AA_03460	hypothetical protein
wgMLST	YER_AA0830AA_03516	peptidase M20
wgMLST	YER_AA0830AA_03517	membrane protein
wgMLST	YER_AA0830AA_03518	nucleoside recognition domain protein
wgMLST	YER_AA0830AA_03519 (modA)	extracellular solute-binding protein
wgMLST	YER_AA0830AA_03523 (galR)	LysR family transcriptional regulator
wgMLST	YER_AA0830AA_03524	cell wall-associated hydrolases (invasion-associated proteins)
wgMLST	YER_AA0830AA_03573	hypothetical protein
wgMLST	YER_AA0830AA_03586 (gspM)	general secretion pathway protein GspM
wgMLST	YER_AA0830AA_03604 (yscQ)	type III secretion protein SsaQ
wgMLST	YER_AA0830AA_03606	type III secretion protein
wgMLST	YER_AA0830AA_03610	SepL/TyeA/HrpJ family type III secretion system gatekeeper
wgMLST	YER_AA0830AA_03614	EscI/YscI/HrpB family type III secretion system inner rod protein
wgMLST	YER_AA0830AA_03719	EVE domain-containing protein
wgMLST	YER_AA0830AA_03721	DNA-binding protein
wgMLST	YER_AA0830AA_03761	hypothetical protein
wgMLST	YER_AA0830AA_03764	hypothetical protein
wgMLST	YER_AA0830AA_03766	hypothetical protein
wgMLST	YER_AA0830AA_03772	hypothetical protein
wgMLST	YER_AA0830AA_03775	PAAR/S-type pyocin domain-containing protein
wgMLST	YER_AA0830AA_03835 (ligA)	NAD-dependent DNA ligase LigB
wgMLST	YER_AA0830AA_03852	hemolysin secretion protein ShlB
wgMLST	YER_AA0830AA_03936	Domain of Uncharacterised Function (DUF1543)
wgMLST	YER_AA0830AA_03944 (norW)	NADH:flavorubredoxin oxidoreductase
wgMLST	YER_AA0830AA_03949	amino acid-binding protein
wgMLST	YER_AA0830AA_03950	antibiotic biosynthesis monooxygenase
wgMLST	YER_AA0830AA_03952	GNAT family acetyltransferase
wgMLST	YER_AA0830AA_03955 (yedL)	Histone acetyltransferase HPA2 and acetyltransferase
wgMLST	YER_AA0830AA_04000	hypothetical protein
wgMLST	YER_AA0830AA_04015	NmrA family protein
wgMLST	YER_AA0830AA_04047	Probable transcriptional regulator
wgMLST	YER_AA0830AA_04048	"protein C11D3,04c"
wgMLST	YER_AA0830AA_04066 (cah)	carbonic anhydrase
wgMLST	YER_AA0830AA_04067	hypothetical protein
wgMLST	YER_AA0830AA_04192	hypothetical protein
wgMLST	YER_AA0830AA_04240	Serine dehydrogenase proteinase
wgMLST	YER_AA0830AA_04320	hypothetical protein
wgMLST	YER_AA0830AA_04397	bssS family protein
wgMLST	YER_AA0831AA_00013	hypothetical protein
wgMLST	YER_AA0831AA_00017	adhesin/hemagglutinin
wgMLST	YER_AA0831AA_00022	hypothetical protein
wgMLST	YER_AA0831AA_00367	hypothetical protein
wgMLST	YER_AA0831AA_00676	hypothetical protein
wgMLST	YER_AA0831AA_00677 (dnaB)	Replicative DNA helicase
wgMLST	YER_AA0831AA_00681	hypothetical protein
wgMLST	YER_AA0831AA_00686	hypothetical protein
wgMLST	YER_AA0831AA_00692	hypothetical protein
wgMLST	YER_AA0831AA_00694	hypothetical protein
wgMLST	YER_AA0831AA_00935	integrase
wgMLST	YER_AA0831AA_00936	phage integrase
wgMLST	YER_AA0831AA_00937	Phage integrase family
wgMLST	YER_AA0831AA_00938	hypothetical protein
wgMLST	YER_AA0831AA_00939 (topB)	DNA topoisomerase III
wgMLST	YER_AA0831AA_00940	hypothetical protein
wgMLST	YER_AA0831AA_00941	transcriptional regulator
wgMLST	YER_AA0831AA_00942	hypothetical protein
wgMLST	YER_AA0831AA_01068	protein L
wgMLST	YER_AA0831AA_01069	hypothetical protein
wgMLST	YER_AA0831AA_01341	hypothetical protein
wgMLST	YER_AA0831AA_01397	hypothetical protein
wgMLST	YER_AA0831AA_01398	Uncharacterised protein
wgMLST	YER_AA0831AA_01401	hypothetical protein
wgMLST	YER_AA0831AA_01410	hypothetical protein
wgMLST	YER_AA0831AA_01624	Uncharacterised protein
wgMLST	YER_AA0831AA_02077	hypothetical protein
wgMLST	YER_AA0831AA_02080 (fhaB)	hypothetical protein
wgMLST	YER_AA0831AA_02081	hypothetical protein
wgMLST	YER_AA0831AA_02591	hypothetical protein
wgMLST	YER_AA0831AA_02592	hypothetical protein
wgMLST	YER_AA0831AA_02597	hypothetical protein
wgMLST	YER_AA0831AA_02615	hypothetical protein
wgMLST	YER_AA0831AA_02616	hypothetical protein
wgMLST	YER_AA0831AA_02913	hypothetical protein
wgMLST	YER_AA0831AA_02915	hypothetical protein
wgMLST	YER_AA0831AA_02916	hypothetical protein
wgMLST	YER_AA0831AA_02930	hypothetical protein
wgMLST	YER_AA0831AA_02931	Phosphatidylinositol 3-and 4-kinase
wgMLST	YER_AA0831AA_02935	hypothetical protein
wgMLST	YER_AA0831AA_02941	hypothetical protein
wgMLST	YER_AA0831AA_03298	hypothetical protein
wgMLST	YER_AA0831AA_03299	hypothetical protein
wgMLST	YER_AA0831AA_03427	intergenic-region protein
wgMLST	YER_AA0831AA_03428	hypothetical protein
wgMLST	YER_AA0831AA_03439	bipolar DNA helicase
wgMLST	YER_AA0831AA_03989	hypothetical protein
wgMLST	YER_AA0832AA_00110	hypothetical protein
wgMLST	YER_AA0832AA_00128	recombinase XerC
wgMLST	YER_AA0832AA_00131	Uncharacterised protein
wgMLST	YER_AA0832AA_00133	hypothetical protein
wgMLST	YER_AA0832AA_00134	multiple promoter invertase
wgMLST	YER_AA0832AA_00135	hypothetical protein
wgMLST	YER_AA0832AA_00136	hypothetical protein
wgMLST	YER_AA0832AA_00137	hypothetical protein
wgMLST	YER_AA0832AA_00138	hypothetical protein
wgMLST	YER_AA0832AA_00338	hypothetical protein
wgMLST	YER_AA0832AA_00341	hypothetical protein
wgMLST	YER_AA0832AA_00342	hypothetical protein
wgMLST	YER_AA0832AA_00348	hypothetical protein
wgMLST	YER_AA0832AA_00813	hypothetical protein
wgMLST	YER_AA0832AA_01335 (hasR)	TonB-dependent receptor
wgMLST	YER_AA0832AA_01441	hypothetical protein
wgMLST	YER_AA0832AA_01544	tail assembly chaperone
wgMLST	YER_AA0832AA_01671	hypothetical protein
wgMLST	YER_AA0832AA_02091	hypothetical protein
wgMLST	YER_AA0832AA_02098	hypothetical protein
wgMLST	YER_AA0832AA_02119	putative glycosyl transferase
wgMLST	YER_AA0832AA_02120	acyl-CoA dehydrogenase
wgMLST	YER_AA0832AA_02708	Protein of uncharacterised function (DUF551)
wgMLST	YER_AA0832AA_02714	hypothetical protein
wgMLST	YER_AA0832AA_02717	unnamed protein product
wgMLST	YER_AA0832AA_02730	hypothetical protein
wgMLST	YER_AA0832AA_02767	hypothetical protein
wgMLST	YER_AA0832AA_02851	hypothetical protein
wgMLST	YER_AA0832AA_02852 (vgrG)	type IV secretion protein Rhs
wgMLST	YER_AA0832AA_03169	hypothetical protein
wgMLST	YER_AA0832AA_03170	hypothetical protein
wgMLST	YER_AA0832AA_03176	hypothetical protein
wgMLST	YER_AA0832AA_03180	hypothetical protein
wgMLST	YER_AA0832AA_03181	hypothetical protein
wgMLST	YER_AA0832AA_03310	hypothetical protein
wgMLST	YER_AA0832AA_03586	phage protein
wgMLST	YER_AA0832AA_03638	nitrous oxide reductase family maturation protein NosD
wgMLST	YER_AA0832AA_03642	hypothetical protein
wgMLST	YER_AA0832AA_03644	hemolysin XhlA
wgMLST	YER_AA0832AA_03645	hypothetical protein
wgMLST	YER_AA0832AA_03647	transcriptional regulator
wgMLST	YER_AA0832AA_03658	hypothetical protein
wgMLST	YER_AA0832AA_04029	DNA-binding protein
wgMLST	YER_AA0832AA_04030	unnamed protein product
wgMLST	YER_AA0832AA_04112	tail fiber protein
wgMLST	YER_AA0832AA_04158	hypothetical protein
wgMLST	YER_AA0832AA_04159	hypothetical protein
wgMLST	YER_AA0832AA_04170	hypothetical protein
wgMLST	YER_AA0832AA_04173	hypothetical protein
wgMLST	YER_AA0832AA_04195	hypothetical protein
wgMLST	YER_AA0832AA_04197	DNA packaging protein
wgMLST	YER_AA0832AA_04202	hypothetical protein
wgMLST	YER_AA0832AA_04203	hypothetical protein
wgMLST	YER_AA0832AA_04207	hypothetical protein
wgMLST	YER_AA0832AA_04208	phage DNA transfer protein
wgMLST	YER_AA0832AA_04209	acyltransferase
wgMLST	YER_AA0832AA_04211	hypothetical protein
wgMLST	YER_AA0833AA_00084	conserved hypothetical protein
wgMLST	YER_AA0833AA_00136	hypothetical protein
wgMLST	YER_AA0833AA_00497 (ssp)	outer membrane autotransporter barrel domain-containing protein
wgMLST	YER_AA0833AA_00500	fimbrial-like protein
wgMLST	YER_AA0833AA_00692	hypothetical protein
wgMLST	YER_AA0833AA_00745	faeA-like family protein
wgMLST	YER_AA0833AA_00786	isochorismatase
wgMLST	YER_AA0833AA_00787	hypothetical protein
wgMLST	YER_AA0833AA_00788	FAD/NAD(P) binding domain-containing protein
wgMLST	YER_AA0833AA_00820	hypothetical protein
wgMLST	YER_AA0833AA_00871	hypothetical protein
wgMLST	YER_AA0833AA_00873	hypothetical protein
wgMLST	YER_AA0833AA_00921 (fliOZ)	hypothetical protein
wgMLST	YER_AA0833AA_00925	hypothetical protein
wgMLST	YER_AA0833AA_00942	hypothetical protein
wgMLST	YER_AA0833AA_00949	endonuclease
wgMLST	YER_AA0833AA_00953	helicase
wgMLST	YER_AA0833AA_00954	hypothetical protein
wgMLST	YER_AA0833AA_00955	hypothetical protein
wgMLST	YER_AA0833AA_00956 (mukB)	cell division protein MukB
wgMLST	YER_AA0833AA_00957	thioredoxin-disulfide reductase
wgMLST	YER_AA0833AA_00958	hypothetical protein
wgMLST	YER_AA0833AA_00959	hypothetical protein
wgMLST	YER_AA0833AA_00961	O-methyltransferase
wgMLST	YER_AA0833AA_00976	hypothetical protein
wgMLST	YER_AA0833AA_00977 (patB)	class I and II aminotransferase
wgMLST	YER_AA0833AA_01007 (sptP)	hypothetical protein
wgMLST	YER_AA0833AA_01138	no significant database hits
wgMLST	YER_AA0833AA_01140	RND transporter
wgMLST	YER_AA0833AA_01276	hypothetical protein
wgMLST	YER_AA0833AA_01277	peptidase P60
wgMLST	YER_AA0833AA_01278	phage minor tail protein L
wgMLST	YER_AA0833AA_01279	minor tail family protein
wgMLST	YER_AA0833AA_01329	Uncharacterised protein
wgMLST	YER_AA0833AA_01355	putative lipoprotein
wgMLST	YER_AA0833AA_01382	putative iron-sulfur protein
wgMLST	YER_AA0833AA_01387	hypothetical protein
wgMLST	YER_AA0833AA_01478 (fimZ)	helix-turn-helix transcriptional regulator
wgMLST	YER_AA0833AA_01514	fimbrial protein
wgMLST	YER_AA0833AA_01642	predicted protein
wgMLST	YER_AA0833AA_01643	parB-like nuclease domain protein
wgMLST	YER_AA0833AA_01679 (cpaB)	tight adherance operon protein
wgMLST	YER_AA0833AA_01680 (cpaC)	secretin
wgMLST	YER_AA0833AA_01681	hypothetical protein
wgMLST	YER_AA0833AA_01698	hypothetical protein
wgMLST	YER_AA0833AA_01710	hypothetical protein
wgMLST	YER_AA0833AA_01744	alpha-related fimbriae minor subunit 1
wgMLST	YER_AA0833AA_01747	alpha-related fimbriae chaperone 2
wgMLST	YER_AA0833AA_01838	hypothetical protein
wgMLST	YER_AA0833AA_01895	hypothetical protein
wgMLST	YER_AA0833AA_01968 (hofO)	type IV pilus biogenesis protein PilO
wgMLST	YER_AA0833AA_01984	Protein of uncharacterised function (DUF2946)
wgMLST	YER_AA0833AA_01994	invasin
wgMLST	YER_AA0833AA_01998	LuxR family transcriptional regulatory protein
wgMLST	YER_AA0833AA_02057	hypothetical protein
wgMLST	YER_AA0833AA_02229	hypothetical protein
wgMLST	YER_AA0833AA_02232	Uncharacterised protein
wgMLST	YER_AA0833AA_02506	hypothetical protein
wgMLST	YER_AA0833AA_02507	Uncharacterised protein
wgMLST	YER_AA0833AA_02510	hypothetical protein
wgMLST	YER_AA0833AA_02558	EstC
wgMLST	YER_AA0833AA_02581	hypothetical protein
wgMLST	YER_AA0833AA_02583	hypothetical protein
wgMLST	YER_AA0833AA_02584	hypothetical protein
wgMLST	YER_AA0833AA_02594 (aidA)	outer membrane autotransporter barrel domain-containing protein
wgMLST	YER_AA0833AA_02631	hypothetical protein
wgMLST	YER_AA0833AA_02639	Shigella flexneri OspC protein
wgMLST	YER_AA0833AA_02645	Uncharacterised protein
wgMLST	YER_AA0833AA_02702	LysR family transcriptional regulator
wgMLST	YER_AA0833AA_02716	hypothetical protein
wgMLST	YER_AA0833AA_02802 (pipB2)	hypothetical protein
wgMLST	YER_AA0833AA_02820	chromosome partitioning protein ParA
wgMLST	YER_AA0833AA_02827 (sseF)	hypothetical protein
wgMLST	YER_AA0833AA_02873	RhoGAP domain
wgMLST	YER_AA0833AA_02886	type III secretion system needle complex protein PrgH
wgMLST	YER_AA0833AA_02891	YsaK
wgMLST	YER_AA0833AA_02928	ornithine carbamoyltransferase
wgMLST	YER_AA0833AA_02929	hypothetical protein
wgMLST	YER_AA0833AA_02960	hypothetical protein
wgMLST	YER_AA0833AA_02961	hypothetical protein
wgMLST	YER_AA0833AA_02964	phage terminase large subunit
wgMLST	YER_AA0833AA_02965	HI1409 family phage-associated protein
wgMLST	YER_AA0833AA_02966	phage head morphogenesis protein
wgMLST	YER_AA0833AA_02967	hypothetical protein
wgMLST	YER_AA0833AA_02968	Uncharacterized protein conserved in bacteria
wgMLST	YER_AA0833AA_02969	conserved hypothetical protein
wgMLST	YER_AA0833AA_02970	hypothetical protein
wgMLST	YER_AA0833AA_02971	hypothetical protein
wgMLST	YER_AA0833AA_02972	hypothetical protein
wgMLST	YER_AA0833AA_02973	hypothetical protein
wgMLST	YER_AA0833AA_02974	conserved hypothetical protein
wgMLST	YER_AA0833AA_02975	conserved hypothetical protein
wgMLST	YER_AA0833AA_02976	phage protein
wgMLST	YER_AA0833AA_02977	hypothetical protein
wgMLST	YER_AA0833AA_02978	hypothetical protein
wgMLST	YER_AA0833AA_02979	hypothetical protein
wgMLST	YER_AA0833AA_02980	hypothetical protein
wgMLST	YER_AA0833AA_02981	hypothetical protein
wgMLST	YER_AA0833AA_02982	hypothetical protein
wgMLST	YER_AA0833AA_02983	oxidoreductase
wgMLST	YER_AA0833AA_02984	hypothetical protein
wgMLST	YER_AA0833AA_02985	hypothetical protein
wgMLST	YER_AA0833AA_02987	hypothetical protein
wgMLST	YER_AA0833AA_02989	putative bacteriophage protein
wgMLST	YER_AA0833AA_02990	hypothetical protein
wgMLST	YER_AA0833AA_02992	hypothetical protein
wgMLST	YER_AA0833AA_03161	fimbrial assembly protein
wgMLST	YER_AA0833AA_03526	hypothetical protein
wgMLST	YER_AA0833AA_03527	membrane protein
wgMLST	YER_AA0833AA_03528	transmembrane anchor protein
wgMLST	YER_AA0833AA_03529	hypothetical protein
wgMLST	YER_AA0833AA_03530	hypothetical protein
wgMLST	YER_AA0833AA_03531	Tat pathway signal sequence
wgMLST	YER_AA0833AA_03533	MFS transporter
wgMLST	YER_AA0833AA_03534	nickel resistance protein NreA
wgMLST	YER_AA0833AA_03535 (rcnA)	nickel/cobalt efflux protein RcnA
wgMLST	YER_AA0833AA_03799	Uncharacterised protein
wgMLST	YER_AA0833AA_03805	LPS side chain defect: putative O-antigen transferase
wgMLST	YER_AA0833AA_03807	hypothetical protein
wgMLST	YER_AA0833AA_03808	hypothetical protein
wgMLST	YER_AA0833AA_03809	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
wgMLST	YER_AA0833AA_03811 (rfbD)	dTDP-4-dehydrorhamnose reductase (L-QuiNAc synthase)
wgMLST	YER_AA0833AA_03812 (wecB)	UDP-N-acetyl glucosamine 2-epimerase
wgMLST	YER_AA0833AA_03813	glycosyltransferase WbuB
wgMLST	YER_AA0833AA_03852	hypothetical protein
wgMLST	YER_AA0833AA_03859	hypothetical protein
wgMLST	YER_AA0833AA_04059 (yafP)	acetyltransferase
wgMLST	YER_AA0833AA_04061	pectin acetylesterase
wgMLST	YER_AA0833AA_04062 (amiD)	N-acetylmuramoyl-L-alanine amidase
wgMLST	YER_AA0833AA_04104	hypothetical protein
wgMLST	YER_AA0833AA_04110	hypothetical protein
wgMLST	YER_AA0833AA_04111	hypothetical protein
wgMLST	YER_AA0833AA_04113	membrane protein
wgMLST	YER_AA0833AA_04114	MBL fold hydrolase
wgMLST	YER_AA0833AA_04181	putative helicase
wgMLST	YER_AA0833AA_04182	ATP-dependent endonuclease
wgMLST	YER_AA0833AA_04196	hypothetical protein
wgMLST	YER_AA0833AA_04201	Inhibitor of vertebrate lysozyme (Ivy)
wgMLST	YER_AA0833AA_04209	putative membrane protein
wgMLST	YER_AA0833AA_04271	phenylacetaldoxime dehydratase
wgMLST	YER_AA0833AA_04274	HNH endonuclease
wgMLST	YER_AA0833AA_04275	hypothetical protein
wgMLST	YER_AA0833AA_04291	hypothetical protein
wgMLST	YER_AA0833AA_04292	hypothetical protein
wgMLST	YER_AA0833AA_04327	hypothetical protein
wgMLST	YER_AA0833AA_04346	hypothetical protein
wgMLST	YER_AA0833AA_04348	hypothetical protein
wgMLST	YER_AA0833AA_04349	ATPase AAA
wgMLST	YER_AA0833AA_04350	Uncharacterised protein
wgMLST	YER_AA0833AA_04353	hypothetical protein
wgMLST	YER_AA0833AA_04354 (entA)	short-chain dehydrogenase
wgMLST	YER_AA0833AA_04355 (fliY)	amino acid ABC transporter substrate-binding protein
wgMLST	YER_AA0833AA_04356	amino acid ABC transporter permease
wgMLST	YER_AA0833AA_04357	ABC transporter
wgMLST	YER_AA0833AA_04446	hypothetical protein
wgMLST	YER_AA0833AA_04465	hypothetical protein
wgMLST	YER_AA0837AA_00028	hypothetical protein
wgMLST	YER_AA0837AA_00035	hypothetical protein
wgMLST	YER_AA0837AA_00056 (agaF)	PTS N-acetylgalactosamine transporter subunit IIA
wgMLST	YER_AA0837AA_00057 (agaE)	PTS system N-acetylgalactosamine-specific transporter subunit IID
wgMLST	YER_AA0837AA_00059 (agaV)	PTS N-acetylgalactosamine transporter subunit IIB
wgMLST	YER_AA0837AA_00060 (agaR)	DeoR family transcriptional regulator
wgMLST	YER_AA0837AA_00061	membrane protein
wgMLST	YER_AA0837AA_00062 (aguB)	hydratase
wgMLST	YER_AA0837AA_00063 (lacI)	LacI family transcriptional regulator
wgMLST	YER_AA0837AA_00064	amine oxidase
wgMLST	YER_AA0837AA_00065	hypothetical protein
wgMLST	YER_AA0837AA_00129	translation elongation factor Ts
wgMLST	YER_AA0837AA_00349 (vasD)	type VI secretion protein
wgMLST	YER_AA0837AA_00350 (impH)	type VI secretion protein
wgMLST	YER_AA0837AA_00352	hypothetical protein
wgMLST	YER_AA0837AA_00354 (impL)	type VI secretion protein VasK
wgMLST	YER_AA0837AA_00355	putative structural protein
wgMLST	YER_AA0837AA_00356	membrane protein
wgMLST	YER_AA0837AA_00357	hypothetical protein
wgMLST	YER_AA0837AA_00358	hypothetical protein
wgMLST	YER_AA0837AA_00360	type VI secretion protein
wgMLST	YER_AA0837AA_00363	hypothetical protein
wgMLST	YER_AA0837AA_00366 (impK)	DotU family type IV/VI secretion system protein
wgMLST	YER_AA0837AA_00373	Uncharacterised protein
wgMLST	YER_AA0837AA_00393	hypothetical protein
wgMLST	YER_AA0837AA_00394	hypothetical protein
wgMLST	YER_AA0837AA_00669	hypothetical protein
wgMLST	YER_AA0837AA_00704	transposase
wgMLST	YER_AA0837AA_00851	hypothetical protein
wgMLST	YER_AA0837AA_00871	hypothetical protein
wgMLST	YER_AA0837AA_00877	aspartate:proton symporter
wgMLST	YER_AA0837AA_00878 (dapA)	dihydrodipicolinate synthase family protein
wgMLST	YER_AA0837AA_00879	AraC family transcriptional regulator
wgMLST	YER_AA0837AA_00880	hydroxyproline-2-epimerase
wgMLST	YER_AA0837AA_00881	D-amino-acid oxidase
wgMLST	YER_AA0837AA_00882	(2Fe-2S)-binding protein
wgMLST	YER_AA0837AA_00883	pyridine nucleotide-disulfide oxidoreductase
wgMLST	YER_AA0837AA_00884	transcriptional regulator
wgMLST	YER_AA0837AA_00934	hypothetical protein
wgMLST	YER_AA0837AA_01021	transposase
wgMLST	YER_AA0837AA_01022	sea15 domain protein
wgMLST	YER_AA0837AA_01025	hypothetical protein
wgMLST	YER_AA0837AA_01026	hypothetical protein
wgMLST	YER_AA0837AA_01027	hypothetical protein
wgMLST	YER_AA0837AA_01028	hypothetical protein
wgMLST	YER_AA0837AA_01057	Uncharacterised protein
wgMLST	YER_AA0837AA_01082 (fhaB)	putative adhesin/hemolysin precursor
wgMLST	YER_AA0837AA_01103 (lpxO)	peptide aspartate b-dioxygenase
wgMLST	YER_AA0837AA_01104	hypothetical protein
wgMLST	YER_AA0837AA_01105	methyltransferase type 11-like protein
wgMLST	YER_AA0837AA_01107	hypothetical protein
wgMLST	YER_AA0837AA_01108 (phnW)	hypothetical protein
wgMLST	YER_AA0837AA_01109 (phnW)	2-aminoethylphosphonate--pyruvate aminotransferase
wgMLST	YER_AA0837AA_01110	hypothetical protein
wgMLST	YER_AA0837AA_01111 (alaC)	s I and II aminotransferase
wgMLST	YER_AA0837AA_01112	phosphonopyruvate decarboxylase
wgMLST	YER_AA0837AA_01113 (pepM)	phosphoenolpyruvate mutase
wgMLST	YER_AA0837AA_01114 (mdtH)	Putativefamily MFS transporter
wgMLST	YER_AA0837AA_01249	hypothetical protein
wgMLST	YER_AA0837AA_01258	"cytoplasmic protein, partial"
wgMLST	YER_AA0837AA_01277	hypothetical protein
wgMLST	YER_AA0837AA_01287	"IS66 family element, transposase"
