Scheme name	Locus tag	Description
wgMLST	NCTC10957_04908 (yebQ)	"MFS transporter, DHA2 family, multidrug resistance protein"
wgMLST	NCTC10957_04909 (-)	TetR family transcriptional regulator
wgMLST	NCTC10957_04910 (-)	type I polyketide synthase
wgMLST	NCTC10957_04911 (-)	type VI secretion protein
wgMLST	NCTC10957_04915 (-)	transcriptional regulator
wgMLST	NCTC10957_04925 (-)	adhesin autotransporter
wgMLST	NCTC10958_00629 (-)	acyltransferase
wgMLST	NCTC10958_01189 (-)	hypothetical protein
wgMLST	NCTC10958_01194 (-)	hypothetical protein
wgMLST	NCTC10958_02730 (-)	glycosyl transferase
wgMLST	NCTC10958_02731 (-)	O-antigen polymerase
wgMLST	NCTC10958_02732 (-)	LicD-family phosphotransferase
wgMLST	NCTC10958_02733 (-)	O-antigen flippase
wgMLST	NCTC10958_02734 (-)	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 1
wgMLST	NCTC10958_03077 (-)	hypothetical protein
wgMLST	NCTC10958_03078 (-)	hypothetical protein
wgMLST	NCTC10958_03079 (-)	hypothetical protein
wgMLST	NCTC10958_04259 (-)	excisionase
wgMLST	NCTC10958_04260 (-)	hypothetical protein
wgMLST	NCTC10958_04263 (-)	hypothetical protein
wgMLST	NCTC10958_04264 (-)	chromosome partitioning protein ParB
wgMLST	NCTC10958_04265 (-)	hypothetical protein
wgMLST	NCTC10958_04267 (-)	hypothetical protein
wgMLST	NCTC10958_04268 (-)	hypothetical protein
wgMLST	NCTC10958_04280 (-)	hypothetical protein
wgMLST	NCTC10958_04299 (-)	tail sheath protein
wgMLST	NCTC10958_04307 (-)	hypothetical protein
wgMLST	NCTC10958_04311 (-)	phage tail protein
wgMLST	NCTC10958_04314 (-)	RNA polymerase beta
wgMLST	NCTC10958_04315 (-)	tail assembly chaperone
wgMLST	NCTC10958_04316 (-)	hypothetical protein
wgMLST	NCTC10958_04317 (-)	4-amino-4-deoxy-L-arabinose-phospho-UDP flippase subunit E
wgMLST	NCTC10958_04318 (-)	glycosyl transferase family 2
wgMLST	NCTC10959_00954 (-)	transposase
wgMLST	NCTC10959_00966 (-)	hypothetical protein
wgMLST	NCTC10959_00971 (-)	membrane protein
wgMLST	NCTC10959_00997 (-)	phage baseplate protein
wgMLST	NCTC10959_02393 (-)	hypothetical protein
wgMLST	NCTC10959_04094 (-)	"gram-negative pili assembly chaperone, N-terminal domain protein, partial"
wgMLST	NCTC10959_04663 (-)	phage regulatory protein Rha
wgMLST	NCTC10959_04664 (-)	hypothetical protein
wgMLST	NCTC10959_04665 (-)	DNA-binding protein
wgMLST	NCTC10959_05038 (-)	hypothetical protein
wgMLST	NCTC10959_05080 (-)	lytic transglycosylase catalytic
wgMLST	NCTC10959_05390 (-)	predicted glycosyltransferase
wgMLST	NCTC10959_05392 (-)	glycosyl transferase
wgMLST	NCTC10959_05393 (-)	putative O-antigen polymerase Wzy
wgMLST	NCTC10959_05394 (-)	"UDP-Glc--alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD"
wgMLST	NCTC10959_05665 (-)	hypothetical protein
wgMLST	NCTC10960_00062 (-)	putative glycosyltransferase WbdM
wgMLST	NCTC10960_00063 (-)	O-antigen flippase
wgMLST	NCTC10960_00064 (-)	O-antigen polymerase
wgMLST	NCTC10960_00065 (-)	putative glycosyltransferase
wgMLST	NCTC10960_00066 (wbbD)	"UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase"
wgMLST	NCTC10960_00699 (-)	DNA-Binding protein G5P
wgMLST	NCTC10960_04074 (-)	hypothetical protein
wgMLST	NCTC10960_04075 (-)	hypothetical protein
wgMLST	NCTC10960_04076 (-)	hypothetical protein
wgMLST	NCTC10960_04207 (-)	TIGR02646 family protein
wgMLST	NCTC10960_04208 (-)	AAA family ATPase
wgMLST	NCTC10960_04209 (hsdS)	"type I restriction enzyme, S subunit"
wgMLST	NCTC10960_04210 (-)	type I restriction endonuclease subunit M
wgMLST	NCTC10960_04211 (-)	"type I restriction enzyme, R subunit"
wgMLST	NCTC10960_04212 (-)	antitoxin
wgMLST	NCTC10960_05186 (-)	yhbB protein
wgMLST	NCTC10960_05187 (-)	hypothetical protein
wgMLST	NCTC10961_00042 (-)	hypothetical protein
wgMLST	NCTC10961_00043 (-)	hypothetical protein
wgMLST	NCTC10961_00044 (-)	hypothetical protein
wgMLST	NCTC10961_00045 (-)	hypothetical protein
wgMLST	NCTC10961_00046 (-)	hypothetical protein
wgMLST	NCTC10961_00659 (-)	hypothetical protein
wgMLST	NCTC10961_00665 (ndpA)	nucleoid-associated protein
wgMLST	NCTC10961_00666 (-)	hypothetical protein
wgMLST	NCTC10961_00687 (-)	"site-specific recombinase, DNA invertase Pin"
wgMLST	NCTC10961_00688 (-)	Protein of uncharacterised function (DUF3296)
wgMLST	NCTC10961_00689 (-)	transcriptional regulator
wgMLST	NCTC10961_00690 (-)	maltose O-acetyltransferase
wgMLST	NCTC10961_00712 (-)	hypothetical protein
wgMLST	NCTC10961_00713 (-)	nucleotidyltransferase
wgMLST	NCTC10961_00721 (-)	hypothetical protein
wgMLST	NCTC10961_00722 (-)	hypothetical protein
wgMLST	NCTC10961_01119 (-)	DEAD/DEAH box helicase
wgMLST	NCTC10961_02471 (-)	hypothetical protein
wgMLST	NCTC10961_02482 (waaV)	"UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase"
wgMLST	NCTC10961_02483 (-)	hypothetical protein
wgMLST	NCTC10961_02484 (-)	hypothetical protein
wgMLST	NCTC10961_02824 (-)	hypothetical protein
wgMLST	NCTC10961_02827 (aidB)	putative acyl-CoA dehydrogenase
wgMLST	NCTC10961_02856 (-)	hypothetical protein
wgMLST	NCTC10961_02859 (-)	TraR family phage/conjugal plasmid C-4 type zinc finger protein
wgMLST	NCTC10961_02860 (-)	hypothetical protein
wgMLST	NCTC10961_02861 (-)	prophage protein
wgMLST	NCTC10961_02862 (-)	phage protein
wgMLST	NCTC10961_02863 (-)	Uncharacterized conserved protein
wgMLST	NCTC10961_02864 (-)	phage protein
wgMLST	NCTC10961_02874 (-)	hypothetical protein
wgMLST	NCTC10961_02875 (-)	serine protease
wgMLST	NCTC10961_02877 (-)	hypothetical protein
wgMLST	NCTC10961_02880 (-)	hypothetical protein
wgMLST	NCTC10961_02890 (-)	hypothetical protein
wgMLST	NCTC10961_02891 (-)	phage protein
wgMLST	NCTC10961_02893 (-)	Mu-like prophage FluMu protein GP38
wgMLST	NCTC10961_02894 (-)	bacteriophage Mu tail sheath family protein
wgMLST	NCTC10961_02895 (-)	phage tail protein
wgMLST	NCTC10961_02896 (-)	hypothetical protein
wgMLST	NCTC10961_02902 (-)	phage protein GP46
wgMLST	NCTC10961_02903 (-)	phage baseplate J-like protein
wgMLST	NCTC10961_02904 (-)	phage tail protein
wgMLST	NCTC10961_02905 (-)	DNA inversion product
wgMLST	NCTC10961_03197 (-)	hypothetical protein
wgMLST	NCTC10961_03198 (-)	hypothetical protein
wgMLST	NCTC10961_03202 (-)	hypothetical protein
wgMLST	NCTC10961_03207 (-)	gp68
wgMLST	NCTC10961_03212 (-)	endodeoxyribonuclease
wgMLST	NCTC10961_03230 (-)	HNH endonuclease domain protein
wgMLST	NCTC10961_03240 (-)	hypothetical protein
wgMLST	NCTC10961_03494 (-)	hypothetical protein
wgMLST	NCTC10961_03495 (-)	50S ribosomal protein L22
wgMLST	NCTC10961_03496 (-)	protein beta
wgMLST	NCTC10961_03497 (-)	hypothetical protein
wgMLST	NCTC10961_03498 (-)	hypothetical protein
wgMLST	NCTC10961_03499 (-)	endonuclease
wgMLST	NCTC10961_03502 (-)	hypothetical protein
wgMLST	NCTC10961_03503 (-)	hypothetical protein
wgMLST	NCTC10961_03504 (-)	hypothetical protein
wgMLST	NCTC10961_03505 (-)	hypothetical protein
wgMLST	NCTC10961_03506 (-)	hypothetical protein
wgMLST	NCTC10961_03577 (-)	O-antigen flippase
wgMLST	NCTC10961_03578 (-)	glycosyl hydrolase family 1
wgMLST	NCTC10961_03579 (wecB)	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)
wgMLST	NCTC10961_03580 (rfbG)	rhamnosyltransferase
wgMLST	NCTC10961_03581 (-)	putative membrane protein
wgMLST	NCTC10961_03582 (rfbG)	rhamnosyltransferase
wgMLST	NCTC10961_03631 (-)	SpnT protein
wgMLST	NCTC10961_03637 (-)	"bacterial shufflon , N-terminal constant region family protein"
wgMLST	NCTC10961_03642 (-)	hypothetical protein
wgMLST	NCTC10961_03644 (-)	hypothetical protein
wgMLST	NCTC10961_03645 (-)	hypothetical protein
wgMLST	NCTC10961_03646 (-)	hypothetical protein
wgMLST	NCTC10961_03647 (-)	hypothetical protein
wgMLST	NCTC10961_03648 (-)	hypothetical protein
wgMLST	NCTC10961_04091 (-)	Qin prophage; uncharacterized protein
wgMLST	NCTC10961_04116 (-)	nucleic acid-binding protein
wgMLST	NCTC10961_04128 (-)	hypothetical protein
wgMLST	NCTC10961_04270 (-)	Uncharacterised protein
wgMLST	NCTC10961_04272 (-)	integrase
wgMLST	NCTC10961_04504 (-)	hypothetical protein
wgMLST	NCTC10961_04505 (-)	phage tail protein
wgMLST	NCTC10961_04506 (-)	NlpC/P60 family
wgMLST	NCTC10961_04507 (-)	hypothetical protein
wgMLST	NCTC10961_04508 (-)	hypothetical protein
wgMLST	NCTC10961_04509 (-)	hypothetical protein
wgMLST	NCTC10961_04510 (-)	tail length tape measure protein
wgMLST	NCTC10961_04511 (-)	hypothetical protein
wgMLST	NCTC10961_04512 (-)	hypothetical protein
wgMLST	NCTC10961_04515 (-)	hypothetical protein
wgMLST	NCTC10961_04516 (-)	DNA breaking-rejoining protein
wgMLST	NCTC10961_04517 (-)	hypothetical protein
wgMLST	NCTC10961_04518 (-)	hypothetical protein
wgMLST	NCTC10961_04519 (-)	hypothetical protein
wgMLST	NCTC10961_04521 (-)	hypothetical protein
wgMLST	NCTC10961_04522 (-)	encapsulating for peroxidase
wgMLST	NCTC10961_04523 (-)	hypothetical protein
wgMLST	NCTC10961_04525 (-)	phage head morphogenesis protein
wgMLST	NCTC10961_04526 (-)	phage protein
wgMLST	NCTC10961_04530 (-)	hypothetical protein
wgMLST	NCTC10961_04533 (-)	hypothetical protein
wgMLST	NCTC10961_04540 (-)	hypothetical protein
wgMLST	NCTC10961_04541 (-)	hypothetical protein
wgMLST	NCTC10961_04548 (-)	ATP-dependent Clp protease ATP-binding subunit ClpX
wgMLST	NCTC10961_04550 (-)	Cro/Cl family transcriptional regulator
wgMLST	NCTC10961_04551 (-)	ribonuclease BN
wgMLST	NCTC10961_04552 (-)	hypothetical protein
wgMLST	NCTC10961_05091 (-)	transaldolase
wgMLST	NCTC10961_05099 (-)	hypothetical protein
wgMLST	NCTC10961_05155 (-)	hypothetical protein
wgMLST	NCTC10961_05170 (-)	"cytoplasmic protein, partial"
wgMLST	NCTC10961_05172 (mcrC)	5-methylcytosine-specific restriction enzyme subunit McrC
wgMLST	NCTC10961_05173 (mcrB)	5-methylcytosine-specific restriction enzyme B
wgMLST	NCTC10962_00765 (-)	autotransporter
wgMLST	NCTC10962_00766 (aidA)	autotransporter family porin
wgMLST	NCTC10962_00773 (-)	membrane protein
wgMLST	NCTC10962_00774 (-)	"Dynamin, GTPase domain"
wgMLST	NCTC10962_01107 (-)	hypothetical protein
wgMLST	NCTC10962_01110 (-)	hypothetical protein
wgMLST	NCTC10962_01111 (-)	glycosyl transferase
wgMLST	NCTC10962_01138 (-)	hypothetical protein
wgMLST	NCTC10962_01139 (recE)	exodeoxyribonuclease VIII
wgMLST	NCTC10962_01140 (-)	toprim domain protein
wgMLST	NCTC10962_01142 (-)	transcriptional regulator
wgMLST	NCTC10962_01143 (-)	phage portal protein
wgMLST	NCTC10962_01144 (-)	terminase
wgMLST	NCTC10962_01145 (-)	phage capsid scaffolding protein
wgMLST	NCTC10962_01146 (-)	major capsid protein
wgMLST	NCTC10962_01147 (-)	terminase
wgMLST	NCTC10962_01149 (-)	acyltransferase
wgMLST	NCTC10962_01708 (amsB)	amylovoran biosynthesis glycosyltransferase AmsB
wgMLST	NCTC10962_01709 (-)	Wzy
wgMLST	NCTC10962_01710 (-)	WclF
wgMLST	NCTC10962_01711 (wbbD)	"UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase"
wgMLST	NCTC10962_01713 (-)	polysaccharide biosynthesis protein
wgMLST	NCTC10962_01714 (-)	serine acetyltransferase
wgMLST	NCTC10962_01908 (-)	hypothetical protein
wgMLST	NCTC10962_01909 (-)	hypothetical protein
wgMLST	NCTC10962_01917 (-)	hypothetical protein
wgMLST	NCTC10962_01920 (-)	hypothetical protein
wgMLST	NCTC10962_01921 (-)	DNA methyltransferase
wgMLST	NCTC10962_01922 (-)	hypothetical protein
wgMLST	NCTC10962_01923 (-)	LexA family transcriptional regulator
wgMLST	NCTC10962_01929 (-)	holin
wgMLST	NCTC10962_01930 (-)	membrane protein
wgMLST	NCTC10962_01935 (-)	hypothetical protein
wgMLST	NCTC10962_01937 (-)	terminase
wgMLST	NCTC10962_01939 (-)	membrane protein
wgMLST	NCTC10962_01944 (-)	bacteriophage protein
wgMLST	NCTC10962_01945 (-)	phage gp6-like head-tail connector family protein
wgMLST	NCTC10962_01952 (-)	hypothetical protein
wgMLST	NCTC10962_01957 (-)	phage tail assembly protein
wgMLST	NCTC10962_01960 (-)	hypothetical protein
wgMLST	NCTC10962_01962 (-)	hypothetical protein
wgMLST	NCTC10962_02053 (-)	hypothetical protein
wgMLST	NCTC10962_02054 (-)	putative membrane protein
wgMLST	NCTC10962_02055 (-)	hypothetical protein
wgMLST	NCTC10962_02056 (-)	hypothetical protein
wgMLST	NCTC10962_02057 (-)	hypothetical protein
wgMLST	NCTC10962_02058 (-)	hypothetical protein
wgMLST	NCTC10962_02062 (-)	hypothetical protein
wgMLST	NCTC10962_02063 (-)	hypothetical protein
wgMLST	NCTC10962_02065 (-)	hypothetical protein
wgMLST	NCTC10962_02066 (-)	Protein of uncharacterised function (DUF3800)
wgMLST	NCTC10962_02067 (-)	hypothetical protein
wgMLST	NCTC10962_02080 (-)	hypothetical protein
wgMLST	NCTC10962_02092 (-)	hypothetical protein
wgMLST	NCTC10962_02095 (-)	hypothetical protein
wgMLST	NCTC10962_02096 (-)	hypothetical protein
wgMLST	NCTC10962_02652 (-)	tail protein
wgMLST	NCTC10962_02657 (-)	hypothetical protein
wgMLST	NCTC10962_02658 (-)	hypothetical protein
wgMLST	NCTC10962_02660 (-)	hypothetical protein
wgMLST	NCTC10962_02668 (-)	Minor tail protein U
wgMLST	NCTC10962_02680 (-)	hypothetical protein
wgMLST	NCTC10962_02684 (-)	hypothetical protein
wgMLST	NCTC10962_02685 (-)	antitermination protein
wgMLST	NCTC10962_02689 (-)	hypothetical protein
wgMLST	NCTC10962_02693 (-)	hypothetical protein
wgMLST	NCTC10962_03196 (-)	Putative bacteriophage protein
wgMLST	NCTC10962_03746 (-)	hypothetical protein
wgMLST	NCTC10962_03747 (-)	RNA-directed DNA polymerase
wgMLST	NCTC10962_03748 (-)	membrane protein
wgMLST	NCTC10962_03749 (-)	hypothetical protein
wgMLST	NCTC10962_03760 (-)	hypothetical protein
wgMLST	NCTC10962_04119 (-)	hypothetical protein
wgMLST	NCTC10962_04530 (-)	hypothetical protein
wgMLST	NCTC10962_04531 (-)	hypothetical protein
wgMLST	NCTC10962_04532 (-)	hypothetical protein
wgMLST	NCTC10962_04534 (-)	transcriptional regulator
wgMLST	NCTC10962_04564 (-)	DNA methylase
wgMLST	NCTC10962_04565 (-)	replication protein
wgMLST	NCTC10962_04566 (-)	hypothetical protein
wgMLST	NCTC10962_04569 (-)	hypothetical protein
wgMLST	NCTC10962_04570 (recE)	exodeoxyribonuclease VIII
wgMLST	NCTC10962_04571 (-)	hypothetical protein
wgMLST	NCTC10962_04572 (-)	hypothetical protein
wgMLST	NCTC10962_04574 (-)	phage-like protein
wgMLST	NCTC10962_04791 (-)	putative lipoprotein
wgMLST	NCTC10962_04792 (-)	hypothetical protein
wgMLST	NCTC10962_04793 (-)	hypothetical protein
wgMLST	NCTC10962_04794 (-)	transcriptional regulator
wgMLST	NCTC10962_04795 (-)	hypothetical protein
wgMLST	NCTC10962_04796 (-)	hypothetical protein
wgMLST	NCTC10962_04804 (-)	AlpA family transcriptional regulator
wgMLST	NCTC10962_04805 (-)	helicase
wgMLST	NCTC10962_04806 (-)	transcriptional regulator
wgMLST	NCTC10962_04807 (-)	integrase
wgMLST	NCTC10962_04886 (-)	transposase
wgMLST	NCTC10962_04950 (-)	transcriptional regulator
wgMLST	NCTC10973_01101 (-)	hypothetical protein
wgMLST	NCTC10973_01702 (-)	amino acid oxidase
wgMLST	NCTC10973_01703 (arnC)	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
wgMLST	NCTC10973_01704 (-)	pyridine nucleotide transhydrogenase
wgMLST	NCTC10973_01705 (-)	xylose isomerase
wgMLST	NCTC10973_01706 (-)	multidrug transporter
wgMLST	NCTC10973_01707 (-)	glycosyl transferase family 2
wgMLST	NCTC10973_01708 (-)	putative membrane protein
wgMLST	NCTC10973_01854 (-)	molecular chaperone Tir
wgMLST	NCTC10974_00531 (-)	hypothetical protein
wgMLST	NCTC10974_01481 (-)	hypothetical protein
wgMLST	NCTC10974_01482 (-)	hypothetical protein
wgMLST	NCTC10974_01825 (-)	Wzx
wgMLST	NCTC10974_01826 (-)	Wzy
wgMLST	NCTC10974_01827 (-)	WcmQ
wgMLST	NCTC10974_01828 (-)	WcmR
wgMLST	NCTC10974_01829 (-)	WcmS
wgMLST	NCTC10974_01831 (-)	glycosyl transferase family 1
wgMLST	NCTC10974_02048 (-)	Protein of uncharacterised function (DUF2726)
wgMLST	NCTC10974_02446 (-)	hypothetical protein
wgMLST	NCTC10974_02447 (-)	hypothetical protein
wgMLST	NCTC10974_02938 (-)	hypothetical protein
wgMLST	NCTC10974_02942 (-)	hypothetical protein
wgMLST	NCTC10974_03082 (-)	retron EC67 protein
wgMLST	NCTC10974_03682 (-)	pyocin immunity protein
wgMLST	NCTC10974_03683 (-)	pyocin immunity protein
wgMLST	NCTC10974_03684 (-)	hypothetical protein
wgMLST	NCTC10974_03689 (-)	hypothetical protein
wgMLST	NCTC10974_03691 (-)	chromosome partitioning protein ParB
wgMLST	NCTC10974_04025 (-)	hypothetical protein
wgMLST	NCTC10974_04030 (-)	hypothetical protein
wgMLST	NCTC10974_04031 (-)	Protein of uncharacterised function (DUF3296)
wgMLST	NCTC10974_04033 (-)	secretoglobin family protein
wgMLST	NCTC10974_04034 (-)	Protein of uncharacterised function (DUF3296)
wgMLST	NCTC10974_04040 (-)	hypothetical protein
wgMLST	NCTC10974_04041 (-)	hypothetical protein
wgMLST	NCTC10974_04043 (-)	hypothetical protein
wgMLST	NCTC10974_04044 (-)	DEAD/DEAH box helicase
wgMLST	NCTC10974_04681 (-)	BfpL
wgMLST	NCTC10974_04703 (-)	hypothetical protein
wgMLST	NCTC10974_04704 (-)	hypothetical protein
wgMLST	NCTC11022_00255 (-)	hypothetical protein
wgMLST	NCTC11022_00256 (-)	hypothetical protein
wgMLST	NCTC11022_00279 (-)	hypothetical protein
wgMLST	NCTC11022_00303 (-)	type I restriction endonuclease subunit R
wgMLST	NCTC11022_00913 (-)	hypothetical protein
wgMLST	NCTC11022_01018 (-)	glycosyl transferase group 1
wgMLST	NCTC11022_01019 (-)	Wzy
wgMLST	NCTC11022_01020 (-)	WfgQ
wgMLST	NCTC11022_01021 (wcaE)	putative colanic acid biosynthesis glycosyltransferase
wgMLST	NCTC11022_01022 (-)	O-antigen flippase Wzx
wgMLST	NCTC11022_01342 (-)	hypothetical protein
wgMLST	NCTC11022_01343 (-)	hypothetical protein
wgMLST	NCTC11022_02783 (-)	ATPase involved in DNA repair
wgMLST	NCTC11022_04229 (-)	hypothetical protein
wgMLST	NCTC11022_04232 (-)	hypothetical protein
wgMLST	NCTC11022_04233 (-)	hypothetical protein
wgMLST	NCTC11022_04536 (-)	phage exclusion protein Lit
wgMLST	NCTC11022_04559 (-)	hypothetical protein
wgMLST	NCTC11022_04568 (-)	hypothetical protein
wgMLST	NCTC11022_04569 (-)	hypothetical protein
wgMLST	NCTC11022_04671 (-)	hypothetical protein
wgMLST	NCTC11022_04672 (-)	hypothetical protein
wgMLST	NCTC11023_00911 (-)	hypothetical protein
wgMLST	NCTC11023_00912 (-)	hypothetical protein
wgMLST	NCTC11023_00913 (-)	hypothetical bacteriophage protein
wgMLST	NCTC11023_00924 (-)	hypothetical protein
wgMLST	NCTC11023_01317 (-)	hypothetical protein
wgMLST	NCTC11023_01322 (-)	pirin
wgMLST	NCTC11023_01329 (-)	hypothetical protein
wgMLST	NCTC11023_01476 (-)	hypothetical protein
wgMLST	NCTC11023_01477 (-)	hypothetical protein
wgMLST	NCTC11023_01793 (-)	O-antigen flippase
wgMLST	NCTC11023_01794 (waaH)	heptose III glucuronosyltransferase
wgMLST	NCTC11023_01795 (-)	glycosyl transferase family 2
wgMLST	NCTC11023_01796 (-)	hypothetical protein
wgMLST	NCTC11023_01797 (-)	capsular polysaccharide phosphotransferase
wgMLST	NCTC11023_01798 (wbbD)	"UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase"
wgMLST	NCTC11023_02253 (-)	hypothetical protein
wgMLST	NCTC11023_02254 (-)	hypothetical protein
wgMLST	NCTC11023_02325 (yiaY)	alcohol dehydrogenase
wgMLST	NCTC11023_02327 (-)	type IV pilus assembly PilZ
wgMLST	NCTC11023_02328 (-)	LuxR family transcriptional regulator
wgMLST	NCTC11023_02331 (-)	fimbrial protein
wgMLST	NCTC11023_02338 (-)	Uncharacterised protein
wgMLST	NCTC11023_02340 (-)	DEAD/DEAH box helicase
wgMLST	NCTC11023_02341 (-)	hypothetical protein
wgMLST	NCTC11023_02342 (gph)	phosphoglycolate phosphatase
wgMLST	NCTC11023_02343 (-)	phosphoesterase
wgMLST	NCTC11023_02570 (-)	putative fels-2 prophage Pin
wgMLST	NCTC11023_02575 (-)	hypothetical protein
wgMLST	NCTC11023_02576 (-)	hypothetical protein
wgMLST	NCTC11023_02577 (-)	bacteriophage protein
wgMLST	NCTC11023_02584 (-)	bacteriophage protein
wgMLST	NCTC11023_02592 (-)	hypothetical protein
wgMLST	NCTC11023_02597 (-)	predicted prophage protein
wgMLST	NCTC11023_02602 (-)	"DNA breaking-rejoining protein, partial"
wgMLST	NCTC11023_02607 (-)	putative prophage protein
wgMLST	NCTC11023_02608 (dinI)	DNA-damage-inducible protein I
wgMLST	NCTC11023_02609 (-)	hypothetical protein
wgMLST	NCTC11023_02614 (-)	hypothetical protein
wgMLST	NCTC11023_02615 (-)	DNA breaking-rejoining protein
wgMLST	NCTC11023_02616 (-)	regulatory protein
wgMLST	NCTC11023_02617 (-)	hypothetical protein
wgMLST	NCTC11023_02618 (-)	regulatory protein CII
wgMLST	NCTC11023_02624 (-)	DNA breaking-rejoining protein
wgMLST	NCTC11023_02723 (-)	putative outer membrane autotransporter barrel%2C putative pectin lyase fold
wgMLST	NCTC11023_03585 (-)	hypothetical protein
wgMLST	NCTC11023_03646 (-)	hypothetical protein
wgMLST	NCTC11023_03655 (-)	hypothetical protein
wgMLST	NCTC11023_03657 (-)	RNA-dependent DNA polymerase
wgMLST	NCTC11023_04021 (-)	hypothetical protein
wgMLST	NCTC11100_00889 (-)	hypothetical protein
wgMLST	NCTC11100_02009 (-)	molybdopterin-guanine dinucleotide biosynthesis protein MobC
wgMLST	NCTC11100_02012 (-)	hypothetical protein
wgMLST	NCTC11100_02015 (expR)	"LuxR family transcriptional regulator, quorum-sensing system regulator ExpR"
wgMLST	NCTC11100_02016 (tktA)	transketolase
wgMLST	NCTC11100_02017 (-)	transketolase
wgMLST	NCTC11100_02018 (-)	hypothetical protein
wgMLST	NCTC11100_02019 (-)	hypothetical protein
wgMLST	NCTC11100_02020 (fabF)	3-oxoacyl-[acyl-carrier-protein] synthase II
wgMLST	NCTC11100_02021 (-)	hypothetical protein
wgMLST	NCTC11100_02022 (-)	hypothetical protein
wgMLST	NCTC11100_02023 (-)	hypothetical protein
wgMLST	NCTC11100_02527 (-)	hypothetical protein
wgMLST	NCTC11100_02538 (-)	hypothetical protein
