Scheme name	Locus tag	Description
wgMLST	SAL_BA1545AA_01329 (mcrA)	HNH endonuclease
wgMLST	SAL_BA1545AA_02128 (blaTEM)	class A beta-lactamase HER-3
wgMLST	SAL_BA1545AA_02614	RepA
wgMLST	SAL_BA1545AA_03704	glutathione synthase
wgMLST	SAL_BA1545AA_03799	hypothetical protein
wgMLST	SAL_BA1545AA_04188	AAA ATPase domain protein
wgMLST	SAL_BA1766AA_02172 (prkC)	tyrosine kinase
wgMLST	SAL_BA1766AA_02173	phosphatase
wgMLST	SAL_BA1766AA_02386	hypothetical protein
wgMLST	SAL_BA1766AA_03306	"Fimbrial, major/minor subunit"
wgMLST	SAL_BA1766AA_03925	hypothetical protein
wgMLST	SAL_BA1766AA_03935	membrane protein
wgMLST	SAL_BA1766AA_03936	hypothetical protein
wgMLST	SAL_BA1766AA_03938	hypothetical protein
wgMLST	SAL_BA1835AA_00614 (dcm)	DNA (cytosine-5-)-methyltransferase
wgMLST	SAL_BA1835AA_00615	Bpu10I family restriction endonuclease
wgMLST	SAL_BA1835AA_01268	HNH endonuclease domain protein
wgMLST	SAL_BA1835AA_01275	hypothetical protein
wgMLST	SAL_BA1835AA_02059	hypothetical protein
wgMLST	SAL_BA1835AA_02060	hypothetical protein
wgMLST	SAL_BA1835AA_02061	hypothetical protein
wgMLST	SAL_BA1835AA_02065	ATPase
wgMLST	SAL_BA1835AA_02429	Restriction endonuclease
wgMLST	SAL_BA1835AA_02441	hypothetical protein
wgMLST	SAL_BA1835AA_02442	swarming motility protein
wgMLST	SAL_BA1835AA_02729	DUF304 domain-containing protein
wgMLST	SAL_BA1941AA_01304	hypothetical protein
wgMLST	SAL_BA1941AA_01305	hypothetical protein
wgMLST	SAL_BA1941AA_01316	molybdopterin-guanine dinucleotide biosynthesis protein MobC
wgMLST	SAL_BA1941AA_04194	hypothetical protein
wgMLST	SAL_BA1941AA_04195	hypothetical protein
wgMLST	SAL_BA1941AA_04604 (hsdS)	type I restriction endonuclease HindVIIP subunit S
wgMLST	SAL_BA1995AA_00261	endonuclease
wgMLST	SAL_BA1995AA_00846	hypothetical protein
wgMLST	SAL_BA1995AA_00869	phage antirestriction protein
wgMLST	SAL_BA1995AA_02658	prophage tail fiber family protein
wgMLST	SAL_BA1995AA_02851	hypothetical protein
wgMLST	SAL_BA1995AA_03142 (araH)	L-arabinose ABC transporter permease AraH
wgMLST	SAL_BA1995AA_03411	conserved hypothetical protein
wgMLST	SAL_BA1995AA_03818 (vgrG)	"type IV secretion protein Rhs, partial"
wgMLST	SAL_BA2059AA_02093	pili assembly chaperone
wgMLST	SAL_BA2059AA_02094 (fimD)	pilin outer membrane usher protein SafC
wgMLST	SAL_BA2059AA_02095	CS3 fimbrial subunit A (plasmid)
wgMLST	SAL_BA2059AA_02096	hypothetical protein
wgMLST	SAL_BA2059AA_02102 (yahA)	diguanylate phosphodiesterase
wgMLST	SAL_BA2059AA_02106	thiol peroxidase
wgMLST	SAL_BA2059AA_02117	conjugal transfer protein TraS
wgMLST	SAL_BA2059AA_02160	hypothetical protein
wgMLST	SAL_BA2059AA_02414	hypothetical protein
wgMLST	SAL_BA2059AA_03093	hypothetical protein
wgMLST	SAL_BA2059AA_03099	hypothetical protein
wgMLST	SAL_BA2059AA_04457	hypothetical protein
wgMLST	SAL_BA2175AA_01229	hypothetical protein
wgMLST	SAL_BA2175AA_01240	membrane protein
wgMLST	SAL_BA2175AA_01242	xylose isomerase
wgMLST	SAL_BA2175AA_01243	DNA-binding protein
wgMLST	SAL_BA2175AA_03164	transcriptional regulator
wgMLST	SAL_BA2175AA_04492	hypothetical protein
wgMLST	SAL_BA2175AA_04493	hypothetical protein
wgMLST	SAL_BA2175AA_04494	hypothetical protein
wgMLST	SAL_BA2175AA_04495	hypothetical protein
wgMLST	SAL_BA2175AA_04497	hypothetical protein
wgMLST	SAL_BA2175AA_04498	hypothetical protein
wgMLST	SAL_BA2175AA_04499	Type I restriction-modification system methyltransferase subunit
wgMLST	SAL_BA2175AA_04500	membrane protein
wgMLST	SAL_BA2175AA_04502	prepilin-type N-terminal cleavage/methylation domain-containing protein
wgMLST	SAL_BA2175AA_04503	hypothetical protein
wgMLST	SAL_BA2175AA_04504	hypothetical protein
wgMLST	SAL_BA2175AA_04505	hypothetical protein
wgMLST	SAL_BA2175AA_04506	hypothetical protein
wgMLST	SAL_BA2175AA_04507 (umuD)	DNA polymerase V
wgMLST	SAL_BA2175AA_04508	hypothetical protein
wgMLST	SAL_BA2175AA_04509	hypothetical protein
wgMLST	SAL_BA2175AA_04510	hypothetical protein
wgMLST	SAL_BA2175AA_04511	hypothetical protein
wgMLST	SAL_BA2175AA_04512	hypothetical protein
wgMLST	SAL_BA2175AA_04514	hypothetical protein
wgMLST	SAL_BA2175AA_04515 (dam)	DNA adenine methylase
wgMLST	SAL_BA2175AA_04516	hypothetical protein
wgMLST	SAL_BA2175AA_04517	hypothetical protein
wgMLST	SAL_BA2175AA_04518	hypothetical protein
wgMLST	SAL_BA2175AA_04519	hypothetical protein
wgMLST	SAL_BA2175AA_04520	hypothetical protein
wgMLST	SAL_BA2175AA_04521	hypothetical protein
wgMLST	SAL_BA2175AA_04522	hypothetical protein
wgMLST	SAL_BA2175AA_04523	cobalamin biosynthesis protein CobQ
wgMLST	SAL_BA2175AA_04524	hypothetical protein
wgMLST	SAL_BA2175AA_04525	hypothetical protein
wgMLST	SAL_BA2175AA_04526	hypothetical protein
wgMLST	SAL_BA2175AA_04527	hypothetical protein
wgMLST	SAL_BA2175AA_04528	hypothetical protein
wgMLST	SAL_BA2175AA_04529	conjugal transfer/type IV secretion DotA/TraY family protein
wgMLST	SAL_BA2175AA_04530	hypothetical protein
wgMLST	SAL_BA2175AA_04531	hypothetical protein
wgMLST	SAL_BA2175AA_04532	hypothetical protein
wgMLST	SAL_BA2175AA_04533 (hns)	hypothetical protein
wgMLST	SAL_BA2175AA_04534	hypothetical protein
wgMLST	SAL_BA2175AA_04535	bundlin family protein
wgMLST	SAL_BA2175AA_04536	prepilin-type N-terminal cleavage/methylation domain-containing protein
wgMLST	SAL_BA2175AA_04537	hypothetical protein
wgMLST	SAL_BA2175AA_04539	hypothetical protein
wgMLST	SAL_BA2175AA_04540	hypothetical protein
wgMLST	SAL_BA2175AA_04541	hypothetical protein
wgMLST	SAL_BA2175AA_04542	hypothetical protein
wgMLST	SAL_BA2175AA_04543	hypothetical protein
wgMLST	SAL_BA2175AA_04544	hypothetical protein
wgMLST	SAL_BA2175AA_04545	hypothetical protein
wgMLST	SAL_BA2195AA_02625	membrane protein
wgMLST	SAL_BA2195AA_02627	hypothetical protein
wgMLST	SAL_BA2195AA_03710	hypothetical protein
wgMLST	SAL_BA2195AA_03712	hypothetical protein
wgMLST	SAL_BA2195AA_03713	hypothetical protein
wgMLST	SAL_BA2195AA_03718	hypothetical protein
wgMLST	SAL_BA2195AA_03723	DNA-binding protein
wgMLST	SAL_BA2202AA_00224	integrase
wgMLST	SAL_BA2202AA_00225	hypothetical protein
wgMLST	SAL_BA2202AA_00233	Rha family transcriptional regulator
wgMLST	SAL_BA2202AA_00234	phage capsid protein
wgMLST	SAL_BA2202AA_00235	hypothetical protein
wgMLST	SAL_BA2202AA_00236	hypothetical protein
wgMLST	SAL_BA2202AA_00767	hypothetical protein
wgMLST	SAL_BA2202AA_00775	phage protein
wgMLST	SAL_BA2202AA_00780	hypothetical protein
wgMLST	SAL_BA2202AA_00781	hypothetical protein
wgMLST	SAL_BA2202AA_01672	iron-containing alcohol dehydrogenase
wgMLST	SAL_BA2202AA_01673 (fruB)	PTS fructose transporter subunit IIA
wgMLST	SAL_BA2202AA_01674	hypothetical protein
wgMLST	SAL_BA2202AA_01675 (mtlA)	PTS system mannitol-specific transporter subunit IIBC
wgMLST	SAL_BA2202AA_01676 (mtlA)	PTS mannitol transporter subunit IIA
wgMLST	SAL_BA2202AA_01677 (mtlD)	mannitol dehydrogenase
wgMLST	SAL_BA2202AA_01678 (ulaD)	3-hexulose-6-phosphate synthase
wgMLST	SAL_BA2202AA_01681 (dgaR)	transcriptional regulatory protein LevR
wgMLST	SAL_BA2202AA_01950	hypothetical protein
wgMLST	SAL_BA2202AA_01973	hypothetical protein
wgMLST	SAL_BA2202AA_01975 (mcrC)	restriction endonuclease
wgMLST	SAL_BA2202AA_01976 (mcrB)	GTPase
wgMLST	SAL_BA2202AA_01995	hypothetical protein
wgMLST	SAL_BA2202AA_01996	hypothetical protein
wgMLST	SAL_BA2202AA_01997	protein kinase
wgMLST	SAL_BA2202AA_01998	hypothetical protein
wgMLST	SAL_BA2202AA_01999 (hsdM)	"type I restriction-modification system, M subunit"
wgMLST	SAL_BA2202AA_02000 (hsdM)	"Type I restriction-modification system, methyltransferase subunit"
wgMLST	SAL_BA2202AA_02001	DNA-binding protein
wgMLST	SAL_BA2202AA_02002	transcriptional regulator
wgMLST	SAL_BA2202AA_03595	hypothetical protein
wgMLST	SAL_BA2520AA_00571	hypothetical protein
wgMLST	SAL_BA2520AA_01046	recombinase
wgMLST	SAL_BA2520AA_01049	hsdR
wgMLST	SAL_BA2520AA_01187	anticodon nuclease
wgMLST	SAL_BA2520AA_02191	DNA helicase
wgMLST	SAL_BA2520AA_02192	restriction endonuclease subunit M
wgMLST	SAL_BA2520AA_02198	hypothetical protein
wgMLST	SAL_BA2520AA_02205 (pphA)	serine/threonine protein phosphatase
wgMLST	SAL_BA2520AA_04137	hypothetical protein
wgMLST	SAL_BA2736AA_00481	hypothetical protein
wgMLST	SAL_BA2736AA_00482	hypothetical protein
wgMLST	SAL_BA2736AA_00490	hypothetical protein
wgMLST	SAL_BA2736AA_00491	hypothetical protein
wgMLST	SAL_BA2736AA_00511	hypothetical protein
wgMLST	SAL_BA2736AA_01821	hypothetical protein
wgMLST	SAL_BA2736AA_01855	hypothetical protein
wgMLST	SAL_BA2736AA_02663	hypothetical protein
wgMLST	SAL_BA2736AA_02952	hypothetical protein
wgMLST	SAL_BA2736AA_02969	zinc-binding domain of primase-helicase family protein
wgMLST	SAL_BA2736AA_02972	hypothetical protein
wgMLST	SAL_BA3015AA_00187	hypothetical protein
wgMLST	SAL_BA3015AA_00200	conserved hypothetical protein
wgMLST	SAL_BA3015AA_00209	hypothetical protein
wgMLST	SAL_BA3015AA_00657	bacteriophage lambda tail assembly protein I
wgMLST	SAL_BA3015AA_01197	hypothetical protein
wgMLST	SAL_BA3015AA_01217	hypothetical protein
wgMLST	SAL_BA3015AA_01820	hypothetical protein
wgMLST	SAL_BA3015AA_01821	hypothetical protein
wgMLST	SAL_BA3015AA_01822	hypothetical protein
wgMLST	SAL_BA3015AA_01828	hypothetical protein
wgMLST	SAL_BA3015AA_02018	hypothetical protein
wgMLST	SAL_BA3015AA_02031	hypothetical protein
wgMLST	SAL_BA3015AA_02038	hypothetical protein
wgMLST	SAL_BA3015AA_02044	integrase
wgMLST	SAL_BA3015AA_03414	transcriptional regulator
wgMLST	SAL_BA3015AA_03415	phage repressor protein
wgMLST	SAL_BA3015AA_03678 (murR)	RpiR family transcriptional regulator
wgMLST	SAL_BA3015AA_04233	invasion plasmid antigen
wgMLST	SAL_BA3037AA_01251	putative bacteriophage derepression protein
wgMLST	SAL_BA3037AA_01257	transcriptional regulator
wgMLST	SAL_BA3037AA_02825	hypothetical protein
wgMLST	SAL_BA3037AA_02835	hypothetical protein
wgMLST	SAL_BA3037AA_03914	hypothetical protein
wgMLST	SAL_BA3037AA_03915 (dam)	DNA methyltransferase
wgMLST	SAL_BA3037AA_04370	phage protein
wgMLST	SAL_BA3037AA_04372	hNH endonuclease family protein
wgMLST	SAL_BA3037AA_04380	hypothetical protein
wgMLST	SAL_BA3037AA_04391	HNH endonuclease
wgMLST	SAL_BA3037AA_04426	hemolysin XhlA
wgMLST	SAL_BA3037AA_04427	hypothetical protein
wgMLST	SAL_BA3037AA_04869	hypothetical protein
wgMLST	SAL_BA3391AA_00168	hypothetical protein
wgMLST	SAL_BA3391AA_00169	hypothetical protein
wgMLST	SAL_BA3391AA_00170	hypothetical protein
wgMLST	SAL_BA3391AA_00171	hypothetical protein
wgMLST	SAL_BA3391AA_00172	hypothetical protein
wgMLST	SAL_BA3391AA_00173	hypothetical protein
wgMLST	SAL_BA3391AA_00174	hypothetical protein
wgMLST	SAL_BA3391AA_00175	hypothetical protein
wgMLST	SAL_BA3391AA_00176 (higA)	Killer protein
wgMLST	SAL_BA3391AA_00177	"addiction module antidote protein, HigA family"
wgMLST	SAL_BA3391AA_00178	hypothetical protein
wgMLST	SAL_BA3391AA_00180	hypothetical protein
wgMLST	SAL_BA3391AA_00181	hypothetical protein
wgMLST	SAL_BA3391AA_00182	hypothetical protein
wgMLST	SAL_BA3391AA_00183	conjugal transfer protein TraD
wgMLST	SAL_BA3391AA_00184	conjugative relaxase
wgMLST	SAL_BA3391AA_00185	hypothetical protein
wgMLST	SAL_BA3391AA_00186	hypothetical protein
wgMLST	SAL_BA3391AA_00188	hypothetical protein
wgMLST	SAL_BA3391AA_00189	hypothetical protein
wgMLST	SAL_BA3391AA_00190 (slt)	hypothetical protein
wgMLST	SAL_BA3391AA_00191	hypothetical protein
wgMLST	SAL_BA3391AA_00192	DNA binding protein
wgMLST	SAL_BA3391AA_00193 (umuC)	DNA polymerase V subunit UmuC
wgMLST	SAL_BA3391AA_00194	hypothetical protein
wgMLST	SAL_BA3391AA_00195	nuclease
wgMLST	SAL_BA3391AA_00196	hypothetical protein
wgMLST	SAL_BA3391AA_00198	hypothetical protein
wgMLST	SAL_BA3391AA_00199	resolvase
wgMLST	SAL_BA3391AA_00200	hypothetical protein
wgMLST	SAL_BA3391AA_00202	hypothetical protein
wgMLST	SAL_BA3391AA_00203	DNA polymerase III subunit epsilon
wgMLST	SAL_BA3391AA_00205	hypothetical protein
wgMLST	SAL_BA3391AA_00206	hypothetical protein
wgMLST	SAL_BA3391AA_00207	hypothetical protein
wgMLST	SAL_BA3391AA_00209 (hha)	transcriptional regulator
wgMLST	SAL_BA3391AA_00211	hypothetical protein
wgMLST	SAL_BA3391AA_00212	Protein of uncharacterised function (DUF2726)
wgMLST	SAL_BA3391AA_00213	hypothetical protein
wgMLST	SAL_BA3391AA_00214	hypothetical protein
wgMLST	SAL_BA3391AA_00215 (traG)	hypothetical protein
wgMLST	SAL_BA3391AA_00216 (traH)	pilus assembly protein
wgMLST	SAL_BA3391AA_00217	thiol reductase thioredoxin
wgMLST	SAL_BA3391AA_00218 (traF)	thiol reductase thioredoxin
wgMLST	SAL_BA3391AA_00219	conjugal transfer protein TraF
wgMLST	SAL_BA3391AA_00220	sex pilus assembly and mating pair formation protein TrbC
wgMLST	SAL_BA3391AA_00221	hypothetical protein
wgMLST	SAL_BA3391AA_00222 (traU)	conjugal transfer protein TraU
wgMLST	SAL_BA3391AA_00223 (traN)	conjugative transfer protein
wgMLST	SAL_BA3391AA_00224	conjugal transfer protein TraN
wgMLST	SAL_BA3391AA_00225 (traC)	conjugal transfer protein TraC
wgMLST	SAL_BA3391AA_00226 (traV)	type IV conjugative transfer system protein TraV
wgMLST	SAL_BA3391AA_00227 (traB)	conjugal transfer protein TraB
wgMLST	SAL_BA3391AA_00228	hypothetical protein
wgMLST	SAL_BA3391AA_00229 (traE)	hypothetical protein
wgMLST	SAL_BA3391AA_00230	hypothetical protein
wgMLST	SAL_BA3391AA_00231	conjugative transfer protein TraE
wgMLST	SAL_BA3391AA_00232 (dsbC)	protein disulfide-isomerase
wgMLST	SAL_BA3391AA_00233	hypothetical protein
wgMLST	SAL_BA3391AA_00234	hypothetical protein
wgMLST	SAL_BA3391AA_00235	hypothetical protein
wgMLST	SAL_BA3391AA_00236	hypothetical protein
wgMLST	SAL_BA3391AA_00237	Replication protein
wgMLST	SAL_BA3391AA_00241	hypothetical protein
wgMLST	SAL_BA3391AA_00243 (parA)	hypothetical protein
wgMLST	SAL_BA3391AA_00244 (parB)	Chromosome (plasmid) partitioning protein ParB %2C Stage 0 sporulation protein J
wgMLST	SAL_BA3391AA_00245	hypothetical protein
wgMLST	SAL_BA3391AA_00246	hypothetical protein
wgMLST	SAL_BA3391AA_00247	hypothetical protein
wgMLST	SAL_BA3391AA_00248	hypothetical protein
wgMLST	SAL_BA3391AA_00249	hypothetical protein
wgMLST	SAL_BA3391AA_00250	hypothetical protein
wgMLST	SAL_BA3391AA_00251 (higA)	transcriptional regulator
wgMLST	SAL_BA3391AA_00252	hypothetical protein
wgMLST	SAL_BA3391AA_00253	hypothetical protein
wgMLST	SAL_BA3391AA_00254	hypothetical protein
wgMLST	SAL_BA3391AA_00255	DGQHR domain-containing protein
wgMLST	SAL_BA3391AA_00256	hypothetical protein
wgMLST	SAL_BA3391AA_00258	hypothetical protein
wgMLST	SAL_BA3391AA_00264	hypothetical protein
wgMLST	SAL_BA3391AA_00265	hypothetical protein
wgMLST	SAL_BA3391AA_00266	hypothetical protein
wgMLST	SAL_BA3391AA_00267	hypothetical protein
wgMLST	SAL_BA3391AA_00951 (ralR)	hypothetical protein
wgMLST	SAL_BA3391AA_00957	endodeoxyribonuclease
wgMLST	SAL_BA3391AA_00986	hypothetical protein
wgMLST	SAL_BA3391AA_00993	hypothetical protein
wgMLST	SAL_BA3391AA_04302	hypothetical protein
wgMLST	SAL_BA3391AA_04595	hypothetical protein
wgMLST	SAL_BA3391AA_04596	hypothetical protein
wgMLST	SAL_BA3391AA_04597	hypothetical protein
wgMLST	SAL_BA3391AA_04598	hypothetical protein
wgMLST	SAL_BA3391AA_04599	hypothetical protein
wgMLST	SAL_BA3408AA_00101	hypothetical protein
wgMLST	SAL_BA3408AA_02456	sugar isomerase
wgMLST	SAL_BA3408AA_02500	translational regulator
wgMLST	SAL_BA3408AA_02501	hypothetical protein
wgMLST	SAL_BA3408AA_02502	hypothetical protein
wgMLST	SAL_BA3408AA_02503	putative phage associated protein
wgMLST	SAL_BA3408AA_02550	hypothetical protein
wgMLST	SAL_BA3408AA_02553	hypothetical protein
wgMLST	SAL_BA3408AA_03933	hemolysin XhlA
wgMLST	SAL_BA3408AA_03934	hypothetical protein
wgMLST	SAL_BA3408AA_03936	antirepressor protein Cro
wgMLST	SAL_BA3435AA_02332	ead/Ea22-like family protein
wgMLST	SAL_BA3435AA_03308	hypothetical protein
wgMLST	SAL_BA3435AA_03309	recF/RecN/SMC N terminal domain protein
wgMLST	SAL_BA3435AA_03310	Reverse transcriptase (RNA-dependent DNA polymerase)
wgMLST	SAL_BA3435AA_03323	hypothetical protein
wgMLST	SAL_BA4022AA_01371	transcriptional regulator
wgMLST	SAL_BA4022AA_01375	hypothetical protein
wgMLST	SAL_BA4022AA_01376 (yhdJ)	DNA adenine methyltransferase YhdJ
wgMLST	SAL_BA4022AA_02109	trypsin-like peptidase
wgMLST	SAL_BA4022AA_02126	putative Clp protease
wgMLST	SAL_BA4022AA_03561	hypothetical protein
wgMLST	SAL_BA4022AA_03562	hypothetical protein
wgMLST	SAL_BA4176AA_02803	gifsy-2 prophage VmtV
wgMLST	SAL_BA4176AA_03857	hypothetical protein
wgMLST	SAL_BA4176AA_04231	hypothetical protein
wgMLST	SAL_BA4176AA_04232	Repressor protein CII
wgMLST	SAL_BA4176AA_04233	hypothetical protein
wgMLST	SAL_BA4176AA_04241	hypothetical protein
wgMLST	SAL_BA4457AA_00424	outer membrane protein A precursor
wgMLST	SAL_BA4457AA_01221 (hsdS)	restriction modification system DNA specificity subunit
wgMLST	SAL_BA4457AA_01954	hypothetical protein
wgMLST	SAL_BA4457AA_01961	hypothetical protein
wgMLST	SAL_BA4457AA_02206	peptidase S14
wgMLST	SAL_BA4457AA_02260	hypothetical protein
wgMLST	SAL_BA4457AA_02262	TlpA domain protein
wgMLST	SAL_BA4457AA_02484	hypothetical protein
wgMLST	SAL_BA4457AA_02485	hypothetical protein
wgMLST	SAL_BA4457AA_02486	hypothetical protein
wgMLST	SAL_BA4457AA_02487	integrase
wgMLST	SAL_BA4457AA_02940	cyclic diguanylate phosphodiesterase domain protein
wgMLST	SAL_BA4457AA_02941	invasin
wgMLST	SAL_BA4457AA_02942	hypothetical protein
wgMLST	SAL_BA4457AA_02944	CaiF/GrlA family transcriptional regulator
wgMLST	SAL_BA4457AA_02945 (yahA)	c-di-GMP phosphodiesterase
wgMLST	SAL_BA4457AA_02946	hypothetical protein
wgMLST	SAL_BA4457AA_02948	immunoglobulin-binding regulator IbrB
wgMLST	SAL_BA4457AA_02949	hypothetical protein
wgMLST	SAL_BA4457AA_02962	hypothetical protein
wgMLST	SAL_BA4457AA_02963	prepilin-type N-terminal cleavage/methylation domain-containing protein
wgMLST	SAL_BA4457AA_02964	hypothetical protein
wgMLST	SAL_BA4457AA_03005	MFS transporter
wgMLST	SAL_BA4457AA_03009	hypothetical protein
wgMLST	SAL_BA4457AA_03829	hypothetical protein
wgMLST	SAL_BA4457AA_03833	hypothetical protein
wgMLST	SAL_BA4457AA_03866	YubP
wgMLST	SAL_BA4457AA_03877	conjugal transfer protein TrbD
wgMLST	SAL_BA4457AA_03921	putative formate transporter 1
wgMLST	SAL_BA4457AA_03933	hypothetical protein
wgMLST	SAL_BA4457AA_03936	hypothetical protein
wgMLST	SAL_BA4457AA_03939 (ssp)	autotransporter-associated beta strand
wgMLST	SAL_BA4457AA_04034	hemolysin XhlA
wgMLST	SAL_BA4457AA_04072	hypothetical protein
wgMLST	SAL_BA4457AA_04073	hypothetical protein
wgMLST	SAL_BA4457AA_04085	hypothetical protein
wgMLST	SAL_BA4457AA_04086	transposase
wgMLST	SAL_BA4457AA_04095 (fimA)	long polar fimbrial protein LpfA
wgMLST	SAL_BA4457AA_04098	hypothetical protein
wgMLST	SAL_BA4457AA_04100	transcriptional regulator
wgMLST	SAL_BA4457AA_04210	hypothetical protein
wgMLST	SAL_BA4457AA_04211	hypothetical protein
wgMLST	SAL_BA4457AA_04212	cysteine hydrolase
wgMLST	SAL_BA4710AA_00076	hypothetical protein
wgMLST	SAL_BA4710AA_00369 (helD)	helicase
wgMLST	SAL_BA4710AA_00370	hypothetical protein
wgMLST	SAL_BA4710AA_00371	30S ribosomal protein S6 modification protein RimK
wgMLST	SAL_BA4710AA_00372	hypothetical protein
wgMLST	SAL_BA4710AA_00374	His-Xaa-Ser system radical SAM maturase HxsC
wgMLST	SAL_BA4710AA_00375	His-Xaa-Ser system radical SAM maturase HxsB
wgMLST	SAL_BA4710AA_00376	His-Xaa-Ser system protein HxsD
wgMLST	SAL_BA4710AA_00378	hypothetical protein
wgMLST	SAL_BA4710AA_00385	hypothetical protein
wgMLST	SAL_BA4710AA_00386	hypothetical protein
wgMLST	SAL_BA4710AA_00631	glutamyl-tRNA synthetase
wgMLST	SAL_BA4710AA_00632	hypothetical protein
wgMLST	SAL_BA4710AA_00633	hypothetical protein
wgMLST	SAL_BA4710AA_00635	site-specific recombinase
wgMLST	SAL_BA4710AA_01343	replication regulatory protein repA2
wgMLST	SAL_BA4710AA_01345	hypothetical protein
wgMLST	SAL_BA4710AA_01354	hypothetical protein
wgMLST	SAL_BA4710AA_02180 (vasI)	type VI secretion protein
wgMLST	SAL_BA5116AA_01723	hypothetical protein
wgMLST	SAL_BA5449AA_01410	mannitol repressor protein
wgMLST	SAL_BA5449AA_01411	hypothetical protein
wgMLST	SAL_BA5449AA_02188	nuclease
wgMLST	SAL_BA5449AA_02189	conjugation transfer protein
wgMLST	SAL_BA5449AA_02227	conjugal transfer protein TraM
wgMLST	SAL_BA5449AA_02228	hypothetical protein
wgMLST	SAL_BA5449AA_02229	traY domain protein
wgMLST	SAL_BA5449AA_02231 (traL)	conjugal transfer protein TraL
wgMLST	SAL_BA5449AA_02234 (traB)	conjugal transfer protein TraB
wgMLST	SAL_BA5449AA_02236	orfX3
wgMLST	SAL_BA5449AA_02237 (traV)	conjugal transfer protein TraV
wgMLST	SAL_BA5449AA_02239 (trbI)	type-F conjugative transfer system protein TrbI
wgMLST	SAL_BA5449AA_02240	conjugal transfer protein TraR
wgMLST	SAL_BA5449AA_02245 (traF)	type-F conjugative transfer system pilin assembly protein TraF
wgMLST	SAL_BA5449AA_02246	hypothetical protein
wgMLST	SAL_BA5449AA_02247	type-F conjugative transfer system pilin assembly thiol-disulfide isomerase TrbB
wgMLST	SAL_BA5449AA_02248	hypothetical protein
wgMLST	SAL_BA5449AA_02251	protein traS
wgMLST	SAL_BA5449AA_02253	hypothetical protein
wgMLST	SAL_BA5449AA_02276	Tfp pilus assembly protein PilF
wgMLST	SAL_BA5449AA_02278	membrane protein
